# META,public,LGE Pressure Sensor Non-wakeup,LGE,string_type=android.sensor.pressure,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=0.0016
# META,unfiltered,LGE Unfiltered Pressure  Non-wakeup,Goertek,string_type=lge.sensor.lg_unfiltered_pressure,min_delay_us=31250,max_delay_us=1000000,resolution_hpa=0.01
source,timestamp_ns,pressure_hpa
unfiltered,668721808868330,981.78686523
unfiltered,668721840122497,981.78717041
public,668721813853018,981.78808594
public,668721853853018,981.78808594
unfiltered,668721871367549,981.78826904
public,668721893853018,981.78814697
unfiltered,668721902614893,981.78826904
unfiltered,668721933862028,981.78729248
public,668721933853018,981.78808594
unfiltered,668721965111559,981.78637695
public,668721973853018,981.78802490
unfiltered,668721996361820,981.78601074
unfiltered,668722027616716,981.78564453
public,668722013853018,981.78790283
unfiltered,668722058867288,981.78619385
public,668722053853018,981.78778076
unfiltered,668722090111559,981.78735352
unfiltered,668722121361559,981.78686523
public,668722093853018,981.78771973
unfiltered,668722152610986,981.78576660
public,668722133853018,981.78765869
unfiltered,668722183862549,981.78497314
public,668722173853018,981.78747559
unfiltered,668722215112028,981.78576660
public,668722213853018,981.78741455
unfiltered,668722246362028,981.78656006
unfiltered,668722277610986,981.78692627
public,668722253853018,981.78735352
unfiltered,668722308861768,981.78680420
public,668722293853018,981.78729248
unfiltered,668722340111247,981.78735352
public,668722333853018,981.78729248
unfiltered,668722371361559,981.78820801
unfiltered,668722402611247,981.78881836
public,668722373853018,981.78741455
public,668722413853018,981.78741455
unfiltered,668722433831247,981.78955078
unfiltered,668722465113643,981.78924561
public,668722453853018,981.78741455
unfiltered,668722496366455,981.78851318
public,668722493853018,981.78741455
unfiltered,668722527611038,981.78729248
public,668722533853018,981.78729248
unfiltered,668722558867028,981.78515625
unfiltered,668722590128434,981.78430176
public,668722573853018,981.78729248
unfiltered,668722621363591,981.78479004
public,668722613853018,981.78723145
unfiltered,668722652613903,981.78369141
unfiltered,668722683861820,981.78356934
public,668722653853018,981.78723145
unfiltered,668722715114424,981.78344727
public,668722693853018,981.78717041
unfiltered,668722746366455,981.78320313
public,668722733853018,981.78717041
unfiltered,668722777611247,981.78460693
public,668722773853018,981.78710938
unfiltered,668722808863851,981.78479004
unfiltered,668722840112288,981.78479004
public,668722813853018,981.78704834
public,668722853853018,981.78698730
unfiltered,668722871361559,981.78570557
public,668722893853018,981.78692627
unfiltered,668722902612080,981.78717041
unfiltered,668722933861768,981.78729248
public,668722933853018,981.78692627
unfiltered,668722965111507,981.78747559
public,668722973853018,981.78692627
unfiltered,668722996363070,981.78955078
unfiltered,668723027611820,981.78997803
public,668723013853018,981.78692627
public,668723053853018,981.78692627
unfiltered,668723058862861,981.78857422
unfiltered,668723090118070,981.78704834
unfiltered,668723121368278,981.78594971
public,668723093853018,981.78692627
unfiltered,668723152618018,981.78619385
public,668723133853018,981.78692627
unfiltered,668723183869841,981.78601074
public,668723173853018,981.78686523
unfiltered,668723215118851,981.78485107
public,668723213853018,981.78686523
unfiltered,668723246367809,981.78399658
unfiltered,668723277622966,981.78271484
public,668723253853018,981.78686523
unfiltered,668723308868018,981.78283691
public,668723293853018,981.78686523
unfiltered,668723340124528,981.78479004
public,668723333853018,981.78686523
unfiltered,668723371368330,981.78637695
unfiltered,668723402620361,981.78765869
public,668723373853018,981.78686523
unfiltered,668723433867757,981.78912354
public,668723413853018,981.78692627
unfiltered,668723465117757,981.78967285
public,668723453853018,981.78692627
unfiltered,668723496367549,981.78869629
public,668723493853018,981.78692627
unfiltered,668723527618799,981.78686523
public,668723533853018,981.78692627
unfiltered,668723558862341,981.78521729
unfiltered,668723590134997,981.78466797
public,668723573853018,981.78692627
unfiltered,668723621361768,981.78356934
public,668723613853018,981.78692627
unfiltered,668723652611507,981.78149414
unfiltered,668723683862288,981.78179932
public,668723653853018,981.78692627
unfiltered,668723715111820,981.78424072
public,668723693853018,981.78686523
unfiltered,668723746362080,981.78607178
public,668723733853018,981.78686523
unfiltered,668723777613122,981.78765869
public,668723773853018,981.78686523
unfiltered,668723808865934,981.78790283
unfiltered,668723840112341,981.78649902
public,668723813853018,981.78686523
unfiltered,668723871361768,981.78497314
public,668723853853018,981.78680420
unfiltered,668723902612028,981.78491211
public,668723893853018,981.78674316
unfiltered,668723933828434,981.78540039
unfiltered,668723965112341,981.78576660
public,668723933853018,981.78674316
unfiltered,668723996365986,981.78552246
public,668723973853018,981.78668213
unfiltered,668724027611559,981.78491211
public,668724013853018,981.78662109
public,668724053853018,981.78656006
unfiltered,668724058865726,981.78509521
unfiltered,668724090111247,981.78649902
unfiltered,668724121363591,981.78845215
public,668724093853018,981.78656006
public,668724133853018,981.78656006
unfiltered,668724152611038,981.78961182
unfiltered,668724183861820,981.78930664
public,668724173853018,981.78656006
public,668724213853018,981.78656006
unfiltered,668724215111507,981.78906250
unfiltered,668724246362080,981.78930664
unfiltered,668724277612288,981.78875732
public,668724253853018,981.78656006
public,668724293853018,981.78656006
unfiltered,668724308862288,981.78747559
public,668724333853018,981.78656006
unfiltered,668724340112549,981.78704834
unfiltered,668724371361507,981.78765869
unfiltered,668724402612288,981.78851318
public,668724373853018,981.78656006
unfiltered,668724433865986,981.78820801
public,668724413853018,981.78656006
unfiltered,668724465112861,981.78637695
public,668724453853018,981.78656006
unfiltered,668724496361299,981.78466797
public,668724493853018,981.78649902
unfiltered,668724527612601,981.78430176
unfiltered,668724558863278,981.78436279
public,668724533853018,981.78643799
unfiltered,668724590125101,981.78344727
public,668724573853018,981.78625488
unfiltered,668724621362080,981.78240967
public,668724613853018,981.78625488
unfiltered,668724652611768,981.78155518
unfiltered,668724683862809,981.78216553
public,668724653853018,981.78625488
public,668724693853018,981.78625488
unfiltered,668724715078591,981.78393555
public,668724733853018,981.78625488
unfiltered,668724746361820,981.78405762
unfiltered,668724777622184,981.78289795
public,668724773853018,981.78625488
unfiltered,668724808871143,981.78131104
public,668724813853018,981.78613281
unfiltered,668724840120101,981.78009033
public,668724853853018,981.78607178
unfiltered,668724871371924,981.77880859
public,668724893853018,981.78607178
unfiltered,668724902621924,981.77770996
public,668724933853018,981.78582764
unfiltered,668724933859163,981.77752686
unfiltered,668724965117497,981.77789307
unfiltered,668724996367757,981.77844238
public,668724973853018,981.78582764
unfiltered,668725027617497,981.77960205
public,668725013853018,981.78570557
public,668725053853018,981.78570557
unfiltered,668725058868330,981.78009033
unfiltered,668725090117549,981.77966309
unfiltered,668725121368018,981.78100586
public,668725093853018,981.78540039
unfiltered,668725152617809,981.78314209
public,668725133853018,981.78533936
public,668725173853018,981.78533936
unfiltered,668725183867809,981.78381348
unfiltered,668725215118018,981.78369141
public,668725213853018,981.78521729
unfiltered,668725246361507,981.78375244
unfiltered,668725277611559,981.78326416
public,668725253853018,981.78515625
unfiltered,668725308861507,981.78350830
public,668725293853018,981.78509521
unfiltered,668725340111559,981.78338623
public,668725333853018,981.78497314
unfiltered,668725371361038,981.78302002
unfiltered,668725402612080,981.78356934
public,668725373853018,981.78491211
unfiltered,668725433829372,981.78228760
public,668725413853018,981.78491211
unfiltered,668725465112601,981.78210449
public,668725453853018,981.78479004
unfiltered,668725496368330,981.78240967
public,668725493853018,981.78479004
unfiltered,668725527612809,981.78289795
unfiltered,668725558866976,981.78442383
public,668725533853018,981.78472900
unfiltered,668725590127132,981.78570557
public,668725573853018,981.78479004
unfiltered,668725621365674,981.78607178
public,668725613853018,981.78479004
unfiltered,668725652613591,981.78674316
unfiltered,668725683862549,981.78680420
public,668725653853018,981.78491211
unfiltered,668725715111507,981.78540039
public,668725693853018,981.78491211
unfiltered,668725746361768,981.78393555
public,668725733853018,981.78491211
unfiltered,668725777611768,981.78393555
public,668725773853018,981.78491211
unfiltered,668725808860986,981.78552246
unfiltered,668725840114163,981.78741455
public,668725813853018,981.78497314
unfiltered,668725871363903,981.78869629
public,668725853853018,981.78497314
public,668725893853018,981.78497314
unfiltered,668725902611820,981.78942871
unfiltered,668725933861507,981.78924561
public,668725933853018,981.78497314
unfiltered,668725965112288,981.78759766
unfiltered,668725996361559,981.78631592
public,668725973853018,981.78497314
public,668726013853018,981.78497314
unfiltered,668726027611820,981.78576660
unfiltered,668726058866195,981.78607178
public,668726053853018,981.78497314
unfiltered,668726090112288,981.78704834
unfiltered,668726121364893,981.78729248
public,668726093853018,981.78497314
public,668726133853018,981.78497314
unfiltered,668726152611559,981.78649902
unfiltered,668726183861768,981.78704834
public,668726173853018,981.78497314
public,668726213853018,981.78503418
unfiltered,668726215079111,981.78686523
unfiltered,668726246365413,981.78485107
public,668726253853018,981.78503418
unfiltered,668726277616716,981.78479004
public,668726293853018,981.78503418
unfiltered,668726308860986,981.78497314
public,668726333853018,981.78509521
unfiltered,668726340115674,981.78540039
unfiltered,668726371361559,981.78533936
unfiltered,668726402615413,981.78479004
public,668726373853018,981.78509521
public,668726413853018,981.78503418
unfiltered,668726433862028,981.78466797
unfiltered,668726465119059,981.78381348
public,668726453853018,981.78497314
unfiltered,668726496368591,981.78393555
public,668726493853018,981.78491211
unfiltered,668726527617549,981.78424072
unfiltered,668726558867549,981.78442383
public,668726533853018,981.78491211
unfiltered,668726590131351,981.78466797
public,668726573853018,981.78485107
unfiltered,668726621367549,981.78350830
public,668726613853018,981.78485107
unfiltered,668726652617757,981.78338623
unfiltered,668726683868070,981.78259277
public,668726653853018,981.78485107
unfiltered,668726715117757,981.78015137
public,668726693853018,981.78485107
unfiltered,668726746368851,981.77966309
public,668726733853018,981.78479004
unfiltered,668726777617497,981.78106689
public,668726773853018,981.78472900
unfiltered,668726808868018,981.78198242
public,668726813853018,981.78454590
unfiltered,668726840118018,981.78302002
public,668726853853018,981.78454590
unfiltered,668726871368018,981.78533936
unfiltered,668726902611299,981.78649902
public,668726893853018,981.78454590
unfiltered,668726933830361,981.78662109
unfiltered,668726965111768,981.78625488
public,668726933853018,981.78454590
unfiltered,668726996365726,981.78515625
public,668726973853018,981.78454590
unfiltered,668727027616455,981.78375244
public,668727013853018,981.78436279
public,668727053853018,981.78430176
unfiltered,668727058866195,981.78265381
unfiltered,668727090111507,981.78259277
unfiltered,668727121366455,981.78265381
public,668727093853018,981.78430176
unfiltered,668727152611299,981.78179932
public,668727133853018,981.78411865
public,668727173853018,981.78405762
unfiltered,668727183866195,981.78094482
public,668727213853018,981.78399658
unfiltered,668727215111507,981.78015137
unfiltered,668727246361820,981.78039551
public,668727253853018,981.78393555
unfiltered,668727277616976,981.78118896
unfiltered,668727308861559,981.78265381
public,668727293853018,981.78393555
public,668727333853018,981.78393555
unfiltered,668727340111820,981.78344727
unfiltered,668727371361559,981.78247070
unfiltered,668727402611768,981.78161621
public,668727373853018,981.78381348
unfiltered,668727433862080,981.78118896
public,668727413853018,981.78369141
unfiltered,668727465111507,981.78045654
public,668727453853018,981.78363037
unfiltered,668727496361716,981.78070068
public,668727493853018,981.78356934
unfiltered,668727527612080,981.78149414
unfiltered,668727558861507,981.78247070
public,668727533853018,981.78338623
unfiltered,668727590126299,981.78442383
public,668727573853018,981.78338623
public,668727613853018,981.78338623
unfiltered,668727621362601,981.78619385
unfiltered,668727652612028,981.78619385
unfiltered,668727683861507,981.78686523
public,668727653853018,981.78356934
unfiltered,668727715082080,981.78747559
public,668727693853018,981.78363037
unfiltered,668727746362549,981.78692627
public,668727733853018,981.78363037
unfiltered,668727777615986,981.78814697
public,668727773853018,981.78369141
unfiltered,668727808860466,981.79040527
unfiltered,668727840116195,981.79193115
public,668727813853018,981.78381348
unfiltered,668727871361299,981.79241943
public,668727853853018,981.78393555
unfiltered,668727902626872,981.79180908
public,668727893853018,981.78393555
public,668727933853018,981.78405762
unfiltered,668727933861559,981.79052734
unfiltered,668727965111820,981.79083252
unfiltered,668727996361247,981.79278564
public,668727973853018,981.78411865
unfiltered,668728027611820,981.79345703
public,668728013853018,981.78430176
unfiltered,668728058861299,981.79260254
public,668728053853018,981.78436279
unfiltered,668728090117809,981.79107666
unfiltered,668728121367549,981.78942871
public,668728093853018,981.78454590
unfiltered,668728152618070,981.78881836
public,668728133853018,981.78454590
unfiltered,668728183868278,981.78833008
public,668728173853018,981.78472900
unfiltered,668728215116976,981.78765869
public,668728213853018,981.78485107
unfiltered,668728246370101,981.78820801
public,668728253853018,981.78491211
unfiltered,668728277618851,981.78942871
unfiltered,668728308867288,981.78979492
public,668728293853018,981.78503418
public,668728333853018,981.78527832
unfiltered,668728340127184,981.79064941
unfiltered,668728371368330,981.79241943
unfiltered,668728402618538,981.79260254
public,668728373853018,981.78533936
unfiltered,668728433829841,981.79266357
public,668728413853018,981.78576660
unfiltered,668728465118591,981.79412842
public,668728453853018,981.78582764
unfiltered,668728496372966,981.79333496
public,668728493853018,981.78594971
unfiltered,668728527618018,981.79260254
unfiltered,668728558865934,981.79248047
public,668728533853018,981.78601074
unfiltered,668728590127184,981.79071045
public,668728573853018,981.78601074
unfiltered,668728621363382,981.79016113
public,668728613853018,981.78601074
unfiltered,668728652612601,981.79125977
unfiltered,668728683863382,981.79095459
public,668728653853018,981.78601074
public,668728693853018,981.78601074
unfiltered,668728715111820,981.78875732
public,668728733853018,981.78619385
unfiltered,668728746362080,981.78729248
public,668728773853018,981.78619385
unfiltered,668728777611820,981.78631592
unfiltered,668728808861299,981.78594971
unfiltered,668728840111768,981.78570557
public,668728813853018,981.78619385
public,668728853853018,981.78619385
unfiltered,668728871361820,981.78399658
unfiltered,668728902616768,981.78265381
public,668728893853018,981.78601074
unfiltered,668728933861559,981.78210449
public,668728933853018,981.78601074
unfiltered,668728965111559,981.78186035
unfiltered,668728996362341,981.78350830
public,668728973853018,981.78594971
public,668729013853018,981.78588867
unfiltered,668729027612341,981.78533936
unfiltered,668729058861820,981.78637695
public,668729053853018,981.78588867
unfiltered,668729090111768,981.78649902
unfiltered,668729121361299,981.78588867
public,668729093853018,981.78588867
public,668729133853018,981.78576660
unfiltered,668729152612028,981.78546143
unfiltered,668729183868330,981.78442383
public,668729173853018,981.78570557
unfiltered,668729215080830,981.78393555
public,668729213853018,981.78533936
unfiltered,668729246363070,981.78485107
unfiltered,668729277615934,981.78546143
public,668729253853018,981.78533936
unfiltered,668729308861507,981.78594971
public,668729293853018,981.78570557
unfiltered,668729340115934,981.78601074
public,668729333853018,981.78570557
unfiltered,668729371361507,981.78436279
public,668729373853018,981.78570557
unfiltered,668729402614632,981.78436279
unfiltered,668729433862861,981.78619385
public,668729413853018,981.78570557
unfiltered,668729465118070,981.78729248
public,668729453853018,981.78576660
unfiltered,668729496361768,981.78826904
public,668729493853018,981.78588867
unfiltered,668729527611768,981.78833008
unfiltered,668729558861768,981.78857422
public,668729533853018,981.78594971
unfiltered,668729590129528,981.79040527
public,668729573853018,981.78601074
unfiltered,668729621361247,981.78979492
public,668729613853018,981.78619385
unfiltered,668729652613070,981.78784180
public,668729653853018,981.78619385
unfiltered,668729683866976,981.78680420
unfiltered,668729715111768,981.78710938
public,668729693853018,981.78619385
unfiltered,668729746367497,981.78784180
public,668729733853018,981.78643799
unfiltered,668729777620674,981.78637695
public,668729773853018,981.78643799
unfiltered,668729808868278,981.78619385
public,668729813853018,981.78643799
unfiltered,668729840120361,981.78741455
unfiltered,668729871368070,981.78771973
public,668729853853018,981.78656006
public,668729893853018,981.78662109
unfiltered,668729902618278,981.78765869
public,668729933853018,981.78692627
unfiltered,668729933925049,981.78729248
unfiltered,668729965118278,981.78735352
unfiltered,668729996371663,981.78540039
public,668729973853018,981.78692627
unfiltered,668730027618538,981.78411865
public,668730013853018,981.78692627
unfiltered,668730058874580,981.78393555
public,668730053853018,981.78692627
unfiltered,668730090117757,981.78228760
unfiltered,668730121371663,981.78149414
public,668730093853018,981.78692627
unfiltered,668730152618018,981.78063965
public,668730133853018,981.78692627
unfiltered,668730183871663,981.78063965
public,668730173853018,981.78692627
unfiltered,668730215117757,981.78094482
public,668730213853018,981.78692627
unfiltered,668730246361507,981.78155518
unfiltered,668730277611507,981.78424072
public,668730253853018,981.78692627
unfiltered,668730308861247,981.78680420
public,668730293853018,981.78692627
unfiltered,668730340111768,981.78717041
public,668730333853018,981.78692627
unfiltered,668730371361768,981.78765869
public,668730373853018,981.78704834
unfiltered,668730402611768,981.78814697
unfiltered,668730433862028,981.78637695
public,668730413853018,981.78710938
unfiltered,668730465116455,981.78533936
public,668730453853018,981.78710938
unfiltered,668730496361507,981.78564453
public,668730493853018,981.78710938
unfiltered,668730527612236,981.78637695
unfiltered,668730558866455,981.78674316
public,668730533853018,981.78710938
unfiltered,668730590125309,981.78741455
public,668730573853018,981.78710938
public,668730613853018,981.78717041
unfiltered,668730621361455,981.78790283
unfiltered,668730652611507,981.78765869
public,668730653853018,981.78729248
unfiltered,668730683862028,981.78717041
unfiltered,668730715082549,981.78735352
public,668730693853018,981.78729248
unfiltered,668730746361768,981.78900146
public,668730733853018,981.78753662
unfiltered,668730777616455,981.78930664
public,668730773853018,981.78753662
unfiltered,668730808866455,981.78997803
public,668730813853018,981.78753662
unfiltered,668730840118018,981.78942871
public,668730853853018,981.78753662
unfiltered,668730871361507,981.78735352
unfiltered,668730902615153,981.78637695
public,668730893853018,981.78729248
unfiltered,668730933861455,981.78674316
public,668730933853018,981.78723145
unfiltered,668730965111247,981.78625488
public,668730973853018,981.78710938
unfiltered,668730996361247,981.78442383
unfiltered,668731027611768,981.78436279
public,668731013853018,981.78704834
unfiltered,668731058861768,981.78436279
public,668731053853018,981.78692627
unfiltered,668731090111507,981.78509521
public,668731093853018,981.78692627
unfiltered,668731121362549,981.78674316
unfiltered,668731152611247,981.78704834
public,668731133853018,981.78686523
unfiltered,668731183861768,981.78686523
public,668731173853018,981.78686523
unfiltered,668731215111247,981.78704834
public,668731213853018,981.78686523
unfiltered,668731246361247,981.78637695
public,668731253853018,981.78680420
unfiltered,668731277613330,981.78436279
unfiltered,668731308861768,981.78411865
public,668731293853018,981.78674316
unfiltered,668731340111768,981.78564453
public,668731333853018,981.78662109
unfiltered,668731371362028,981.78546143
unfiltered,668731402612288,981.78424072
public,668731373853018,981.78656006
unfiltered,668731433868018,981.78356934
public,668731413853018,981.78643799
unfiltered,668731465118538,981.78485107
public,668731453853018,981.78643799
public,668731493853018,981.78643799
unfiltered,668731496371403,981.78540039
unfiltered,668731527619007,981.78430176
unfiltered,668731558872705,981.78546143
public,668731533853018,981.78637695
unfiltered,668731590131768,981.78759766
public,668731573853018,981.78637695
unfiltered,668731621371924,981.78833008
public,668731613853018,981.78637695
unfiltered,668731652617757,981.78955078
unfiltered,668731683875309,981.79132080
public,668731653853018,981.78637695
unfiltered,668731715120361,981.79193115
public,668731693853018,981.78637695
unfiltered,668731746367497,981.79296875
public,668731733853018,981.78637695
public,668731773853018,981.78637695
unfiltered,668731777617809,981.79382324
unfiltered,668731808870101,981.79351807
public,668731813853018,981.78643799
unfiltered,668731840117757,981.79431152
unfiltered,668731871371143,981.79376221
public,668731853853018,981.78643799
unfiltered,668731902618278,981.79174805
public,668731893853018,981.78649902
unfiltered,668731933862028,981.79010010
public,668731933853018,981.78656006
unfiltered,668731965111768,981.79022217
unfiltered,668731996361820,981.79107666
public,668731973853018,981.78662109
unfiltered,668732027612028,981.79095459
public,668732013853018,981.78674316
unfiltered,668732058862861,981.79095459
public,668732053853018,981.78680420
unfiltered,668732090112028,981.79156494
unfiltered,668732121362028,981.79327393
public,668732093853018,981.78686523
unfiltered,668732152612861,981.79437256
public,668732133853018,981.78692627
unfiltered,668732183862341,981.79492188
public,668732173853018,981.78692627
public,668732213853018,981.78692627
unfiltered,668732215081559,981.79577637
unfiltered,668732246367497,981.79571533
unfiltered,668732277616716,981.79608154
public,668732253853018,981.78704834
unfiltered,668732308860986,981.79742432
public,668732293853018,981.78704834
unfiltered,668732340116768,981.79742432
public,668732333853018,981.78710938
unfiltered,668732371362497,981.79602051
public,668732373853018,981.78723145
unfiltered,668732402614893,981.79412842
unfiltered,668732433862288,981.79241943
public,668732413853018,981.78729248
unfiltered,668732465113330,981.79174805
public,668732453853018,981.78753662
unfiltered,668732496361507,981.79119873
public,668732493853018,981.78753662
unfiltered,668732527611247,981.79052734
unfiltered,668732558862028,981.79052734
public,668732533853018,981.78753662
unfiltered,668732590126924,981.79095459
public,668732573853018,981.78753662
unfiltered,668732621361507,981.79132080
public,668732613853018,981.78753662
unfiltered,668732652613591,981.79132080
unfiltered,668732683861195,981.79028320
public,668732653853018,981.78753662
unfiltered,668732715112080,981.78820801
public,668732693853018,981.78753662
public,668732733853018,981.78753662
unfiltered,668732746361768,981.78784180
unfiltered,668732777614111,981.78900146
public,668732773853018,981.78765869
unfiltered,668732808862028,981.78997803
unfiltered,668732840111507,981.79046631
public,668732813853018,981.78765869
public,668732853853018,981.78771973
unfiltered,668732871361768,981.78979492
unfiltered,668732902611247,981.78967285
public,668732893853018,981.78778076
unfiltered,668732933862288,981.78857422
public,668732933853018,981.78796387
unfiltered,668732965111507,981.78607178
unfiltered,668732996330153,981.78649902
public,668732973853018,981.78796387
unfiltered,668733027611038,981.78759766
public,668733013853018,981.78796387
unfiltered,668733058865413,981.78619385
public,668733053853018,981.78796387
unfiltered,668733090111768,981.78436279
unfiltered,668733121371663,981.78393555
public,668733093853018,981.78796387
unfiltered,668733152617757,981.78479004
public,668733133853018,981.78796387
unfiltered,668733183870153,981.78479004
public,668733173853018,981.78796387
unfiltered,668733215118070,981.78485107
public,668733213853018,981.78796387
unfiltered,668733246367809,981.78649902
public,668733253853018,981.78796387
unfiltered,668733277618018,981.78710938
unfiltered,668733308867497,981.78619385
public,668733293853018,981.78796387
public,668733333853018,981.78796387
unfiltered,668733340117757,981.78466797
unfiltered,668733371369841,981.78338623
unfiltered,668733402618799,981.78259277
public,668733373853018,981.78796387
unfiltered,668733433867757,981.78179932
public,668733413853018,981.78796387
unfiltered,668733465118070,981.78088379
public,668733453853018,981.78796387
public,668733493853018,981.78796387
unfiltered,668733496367757,981.78076172
unfiltered,668733527618330,981.78076172
unfiltered,668733558867236,981.78009033
public,668733533853018,981.78796387
unfiltered,668733590127705,981.78070068
public,668733573853018,981.78796387
unfiltered,668733621362288,981.78173828
public,668733613853018,981.78796387
unfiltered,668733652611716,981.78259277
public,668733653853018,981.78796387
unfiltered,668733683861247,981.78430176
unfiltered,668733715078643,981.78649902
public,668733693853018,981.78796387
unfiltered,668733746366716,981.78802490
public,668733733853018,981.78741455
public,668733773853018,981.78741455
unfiltered,668733777616455,981.78979492
unfiltered,668733808860986,981.79119873
unfiltered,668733840116195,981.79052734
public,668733813853018,981.78741455
unfiltered,668733871360934,981.79101563
public,668733853853018,981.78741455
unfiltered,668733902614580,981.79150391
public,668733893853018,981.78796387
unfiltered,668733933868278,981.79046631
public,668733933853018,981.78814697
unfiltered,668733965111768,981.79101563
unfiltered,668733996361247,981.79248047
public,668733973853018,981.78857422
unfiltered,668734027614111,981.79138184
public,668734013853018,981.78887939
public,668734053853018,981.78961182
unfiltered,668734058862288,981.79046631
unfiltered,668734090110986,981.79101563
unfiltered,668734121363903,981.79150391
public,668734093853018,981.78961182
unfiltered,668734152616716,981.79119873
public,668734133853018,981.78961182
unfiltered,668734183862288,981.78979492
public,668734173853018,981.78973389
unfiltered,668734215111507,981.78955078
public,668734213853018,981.78973389
unfiltered,668734246366195,981.78912354
unfiltered,668734277613070,981.78759766
public,668734253853018,981.78973389
unfiltered,668734308862028,981.78625488
public,668734293853018,981.78973389
unfiltered,668734340114424,981.78649902
public,668734333853018,981.78973389
unfiltered,668734371362028,981.78607178
unfiltered,668734402612288,981.78485107
public,668734373853018,981.78973389
unfiltered,668734433862028,981.78344727
public,668734413853018,981.78973389
unfiltered,668734465112809,981.78198242
public,668734453853018,981.78973389
unfiltered,668734496332236,981.78125000
public,668734493853018,981.78973389
unfiltered,668734527612341,981.78015137
unfiltered,668734558866507,981.78118896
public,668734533853018,981.78973389
unfiltered,668734590128434,981.78326416
public,668734573853018,981.78973389
public,668734613853018,981.78973389
unfiltered,668734621364893,981.78381348
unfiltered,668734652611768,981.78479004
unfiltered,668734683868018,981.78552246
public,668734653853018,981.78973389
unfiltered,668734715111247,981.78637695
public,668734693853018,981.78961182
unfiltered,668734746367809,981.78637695
public,668734733853018,981.78961182
unfiltered,668734777618278,981.78637695
public,668734773853018,981.78955078
unfiltered,668734808867497,981.78686523
unfiltered,668734840118018,981.78735352
public,668734813853018,981.78887939
public,668734853853018,981.78875732
unfiltered,668734871367236,981.78710938
unfiltered,668734902618278,981.78717041
public,668734893853018,981.78857422
unfiltered,668734933862809,981.78924561
public,668734933853018,981.78857422
unfiltered,668734965120622,981.78967285
public,668734973853018,981.78857422
unfiltered,668734996368538,981.78985596
public,668735013853018,981.78857422
unfiltered,668735027617757,981.78985596
unfiltered,668735058868538,981.78833008
public,668735053853018,981.78857422
unfiltered,668735090117757,981.78857422
public,668735093853018,981.78857422
unfiltered,668735121369632,981.78942871
unfiltered,668735152617549,981.79071045
public,668735133853018,981.78857422
unfiltered,668735183861559,981.79077148
public,668735173853018,981.78857422
unfiltered,668735215087236,981.78900146
public,668735213853018,981.78857422
unfiltered,668735246366716,981.78985596
unfiltered,668735277617809,981.79101563
public,668735253853018,981.78857422
unfiltered,668735308862028,981.79052734
public,668735293853018,981.78857422
unfiltered,668735340116403,981.78991699
public,668735333853018,981.78857422
unfiltered,668735371361247,981.78942871
unfiltered,668735402615882,981.78869629
public,668735373853018,981.78857422
unfiltered,668735433862028,981.78765869
public,668735413853018,981.78833008
unfiltered,668735465112288,981.78851318
public,668735453853018,981.78820801
unfiltered,668735496361507,981.78936768
public,668735493853018,981.78820801
unfiltered,668735527611768,981.78985596
unfiltered,668735558861768,981.79156494
public,668735533853018,981.78820801
unfiltered,668735590126872,981.79248047
public,668735573853018,981.78820801
public,668735613853018,981.78820801
unfiltered,668735621368591,981.79187012
unfiltered,668735652611247,981.79132080
unfiltered,668735683861768,981.78997803
public,668735653853018,981.78820801
unfiltered,668735715124528,981.78881836
public,668735693853018,981.78820801
unfiltered,668735746366716,981.78997803
public,668735733853018,981.78833008
unfiltered,668735777611299,981.78997803
public,668735773853018,981.78833008
unfiltered,668735808862549,981.78881836
unfiltered,668735840111768,981.78802490
public,668735813853018,981.78833008
unfiltered,668735871362028,981.78692627
public,668735853853018,981.78820801
unfiltered,668735902611507,981.78674316
public,668735893853018,981.78753662
unfiltered,668735933862549,981.78656006
public,668735933853018,981.78741455
unfiltered,668735965112549,981.78533936
public,668735973853018,981.78741455
unfiltered,668735996331976,981.78540039
unfiltered,668736027611820,981.78674316
public,668736013853018,981.78741455
unfiltered,668736058866455,981.78747559
public,668736053853018,981.78741455
unfiltered,668736090111507,981.78662109
public,668736093853018,981.78741455
unfiltered,668736121365466,981.78625488
public,668736133853018,981.78741455
unfiltered,668736152611768,981.78662109
public,668736173853018,981.78741455
unfiltered,668736183862809,981.78564453
unfiltered,668736215111507,981.78411865
public,668736213853018,981.78741455
unfiltered,668736246362028,981.78271484
public,668736253853018,981.78741455
unfiltered,668736277615153,981.78234863
unfiltered,668736308867028,981.78369141
public,668736293853018,981.78741455
unfiltered,668736340111768,981.78405762
public,668736333853018,981.78741455
unfiltered,668736371373434,981.78381348
unfiltered,668736402618018,981.78350830
public,668736373853018,981.78741455
unfiltered,668736433867757,981.78326416
public,668736413853018,981.78741455
unfiltered,668736465117757,981.78320313
public,668736453853018,981.78741455
unfiltered,668736496368018,981.78399658
public,668736493853018,981.78741455
unfiltered,668736527619580,981.78430176
unfiltered,668736558870101,981.78320313
public,668736533853018,981.78741455
unfiltered,668736590125830,981.78350830
public,668736573853018,981.78741455
unfiltered,668736621368851,981.78338623
public,668736613853018,981.78741455
unfiltered,668736652618278,981.78393555
public,668736653853018,981.78741455
unfiltered,668736683869632,981.78460693
public,668736693853018,981.78741455
